"Omelette composée lardons, tomates, pomme de terre",Tomates cerises
"Omelette composée lardons, tomates, pomme de terre",Herbes de Provence
"Omelette composée lardons, tomates, pomme de terre",Lardons
Omelette courgette-tomates,2 échalotes
Omelette courgette-tomates,"Ail, persil, piment, curry (selon les goûts)"
Omelette courgette-tomates,6 oeufs
Omelette courgette-tomates,100 g de lardons fumés
Omelette courgette-tomates,2 tomates
Omelette courgette-tomates,"Sel, poivre"
Omelette courgette-tomates,Gruyère ou parmesan
Omelette courgette-tomates,1/2 courgette
Omelette courgette-tomates,Huile d'olive
Omelette paysanne,50g de lardons
Omelette paysanne,50G de champignons de Paris frais émincés
Omelette paysanne,4 oeufs
Omelette paysanne,2oignons
Omelette paysanne,2 Pommes de terre
One pot pasta au thon,aneth
One pot pasta au thon,1 cube de légume
One pot pasta au thon,basilic frais
One pot pasta au thon,1/2L d'eau
One pot pasta au thon,1 filet d'huile d'olive
One pot pasta au thon,250g de pâtes
One pot pasta au thon,crème fraîche (facultatif)
One pot pasta au thon,1 échalote
One pot pasta au thon,1 boîte de thon au naturel
One pot pasta au thon,1 oignon
One pot pasta au thon,sel/poivre
One pot pasta classique,1 échalote
One pot pasta classique,basilic frais
One pot pasta classique,250g de tomates cerises
One pot pasta classique,1 oignon
One pot pasta classique,1L d'eau
One pot pasta classique,2 cubes de légumes
One pot pasta classique,500g de pâtes (spaghetti ou autres)
One pot pasta saumon/coco/curry,- 20 cl de lait de coco
One pot pasta saumon/coco/curry,- 2 poivrons
One pot pasta saumon/coco/curry,- 1 oignon rouge
One pot pasta saumon/coco/curry,- 2 cuillères à soupe de curry
One pot pasta saumon/coco/curry,- Sel-Poivre
One pot pasta saumon/coco/curry,- 150 gr de tomates
One pot pasta saumon/coco/curry,- 60 cl d'eau
One pot pasta saumon/coco/curry,- 250 gr de pâtes
One pot pasta saumon/coco/curry,- 250 gr de saumon
One Pot Pasta Veggie,Sel
One Pot Pasta Veggie,1 oignon
One Pot Pasta Veggie,Poivre
One Pot Pasta Veggie,Huile d'olive
One Pot Pasta Veggie,1 aubergine
One Pot Pasta Veggie,200g de pâtes
One Pot Pasta Veggie,100g de haricots rouges
One Pot Pasta Veggie,Persil (option)
One Pot Pasta Veggie,2 tomates
One Pot Pasta Veggie,75cl d'eau
One Pot Pasta Veggie,1 courgette
One Pot Pasta Veggie,2 gousses d'ail
One-Pot Pasta: Poulet & Crème,Poulet
One-Pot Pasta: Poulet & Crème,Ail
One-Pot Pasta: Poulet & Crème,Crème Fraiche
One-Pot Pasta: Poulet & Crème,Pâtes (Penne de préférence)
One-Pot Pasta: Poulet & Crème,Parmesan
One-Pot Pasta: Poulet & Crème,Bouillon de Volaille
One-Pot Pasta: Poulet & Crème,Huile d'Olive
One-pot-pasta poulet-tomates-courgettes,parmesan
One-pot-pasta poulet-tomates-courgettes,1 courgette
One-pot-pasta poulet-tomates-courgettes,300 g de blanc de poulet
One-pot-pasta poulet-tomates-courgettes,250 g de pâtes
One-pot-pasta poulet-tomates-courgettes,65 cl d'eau
One-pot-pasta poulet-tomates-courgettes,1 cube de bouillon
One-pot-pasta poulet-tomates-courgettes,200 g de coulis de tomates
One-pot-pasta poulet-tomates-courgettes,1 oignon
Pain de thon très facile,1 boîte de thon (200g)
Pain de thon très facile,1 pot de crème fraîche semi-épaisse
Pain de thon très facile,3 C.S de concentré de tomate
Pain de thon très facile,4 œufs
Pain Perdu,10 cl de lait
Pain Perdu,3 œufs
Pain Perdu,80 g de sucre en poudre
Pain Perdu,Matière grasse
Pain Perdu,8 tranches de pain brioché
Pain Perdu,1 sachet de sucre vanillé
Pains au petit brie,Pain
Pains au petit brie,Crème fraîche épaisse
Pains au petit brie,Petits dés de jambon
Pains au petit brie,1/2 Brie
"Pastasotto au jambon, courgette et chèvre",Dés de jambon
"Pastasotto au jambon, courgette et chèvre","Sel, poivre"
"Pastasotto au jambon, courgette et chèvre",Coquillettes
"Pastasotto au jambon, courgette et chèvre",Huile d’olive
"Pastasotto au jambon, courgette et chèvre",1 courgette
"Pastasotto au jambon, courgette et chèvre",Chèvre
Patatoes maison,Herbes de Provence
Patatoes maison,Huile de Tournesol
Patatoes maison,Pomme de Terre
Patatoes maison,Paprika
pâte à wraps (ou fajitas),200g de farine
pâte à wraps (ou fajitas),1 à 2 pincées de sel
pâte à wraps (ou fajitas),5cl d'huile d'olive
pâte à wraps (ou fajitas),9cl d'eau
Pâtes à l'avocat et aux pignons de pin,Pâtes de votre choix
Pâtes à l'avocat et aux pignons de pin,filet d'huile d'olive
Pâtes à l'avocat et aux pignons de pin,poivre
Pâtes à l'avocat et aux pignons de pin,1 avocat bien mûr
Pâtes à l'avocat et aux pignons de pin,le jus d'1/2 citron
Pâtes à l'avocat et aux pignons de pin,une cuillère à soupe de levure diététique
Pâtes à l'avocat et aux pignons de pin,quelques pignons de pin
Pâtes à la viande hachée-pesto-chavroux-légumes,200 g de pâtes
Pâtes à la viande hachée-pesto-chavroux-légumes,Pesto rouge
Pâtes à la viande hachée-pesto-chavroux-légumes,1 courgette
Pâtes à la viande hachée-pesto-chavroux-légumes,2 carottes
Pâtes à la viande hachée-pesto-chavroux-légumes,500 g de viande hachée
Pâtes à la viande hachée-pesto-chavroux-légumes,2 poivrons
Pâtes à la viande hachée-pesto-chavroux-légumes,1 chavroux
Pâtes au brocolis et sauce à l'ail,2 c.s de crème fraîche épaisse
Pâtes au brocolis et sauce à l'ail,1/3 de tête de brocoli
Pâtes au brocolis et sauce à l'ail,Pâte au choix
Pâtes au brocolis et sauce à l'ail,Piment d'espelette
Pâtes au brocolis et sauce à l'ail,Paprika doux
Pâtes au brocolis et sauce à l'ail,1 c.s de parmesan
Pâtes au brocolis et sauce à l'ail,1 grosse gousse d'ail
Pâtes au Poulet - Champignon - Moutarde,Sel
Pâtes au Poulet - Champignon - Moutarde,Deux ou trois champignons de paris
Pâtes au Poulet - Champignon - Moutarde,Une esclope de poulet
Pâtes au Poulet - Champignon - Moutarde,Huile d'olive
Pâtes au Poulet - Champignon - Moutarde,Trois cuillère à café de crème fraîche
Pâtes au Poulet - Champignon - Moutarde,200g de tagliatelles
Pâtes au Poulet - Champignon - Moutarde,Deux cuillères à café de moutarde à l'ancienne
Pâtes au saumon fumé,poivre
Pâtes au saumon fumé,un paquet de saumon fumé
Pâtes au saumon fumé,1 ou 2 petites briques de crème liquide
Pâtes au saumon fumé,un jaune d'oeuf
Pâtes au saumon fumé,sel
Pâtes au saumon fumé,pâtes
Pâtes au saumon fumé,fromage râpé
Pâtes au saumon fumé,paprika
PATES AU SAUMON FUMÉ ET PETITS POIS,de la crème épaisse
PATES AU SAUMON FUMÉ ET PETITS POIS,sel / poivre.
PATES AU SAUMON FUMÉ ET PETITS POIS,2 tranches de saumon fumé
PATES AU SAUMON FUMÉ ET PETITS POIS,des petits pois FRAIS (pas de conserve)
PATES AU SAUMON FUMÉ ET PETITS POIS,des pâtes de votre choix
Pâtes au thon,Pâtes
Pâtes au thon,Thon en boite
Pâtes au thon,Echalottes (ou oignons)
Pâtes au thon,Crème fraiche
Pâtes aux courgettes/ jambon/pesto et mozzarella,2 cc de pesto (ou une botte de basilic)
Pâtes aux courgettes/ jambon/pesto et mozzarella,3 tranches de jambon cru
Pâtes aux courgettes/ jambon/pesto et mozzarella,1 oignons
Pâtes aux courgettes/ jambon/pesto et mozzarella,1 boule de mozzarella
Pâtes aux courgettes/ jambon/pesto et mozzarella,500g de pâtes ( pennes c'est mieux)
Pâtes aux courgettes/ jambon/pesto et mozzarella,2 petites courgettes
Pâtes aux courgettes/ jambon/pesto et mozzarella,"sel, poivre"
Pâtes aux knackis,Pâtes
Pâtes aux knackis,Saucisses knackis
Pâtes aux knackis,Sauce tomate
Pâtes courgettes parmesan,parmesan
Pâtes courgettes parmesan,1 courgette
Pâtes courgettes parmesan,200ml de crème liquide
Pâtes courgettes parmesan,250g de pâtes
Pâtes courgettes parmesan,sel et poivre
Pâtes courgettes parmesan,2 gousses d'ail
Pâtes courgettes parmesan,huile d'olive
Pâtes crème et chorizo,Une brique de crème allégée
Pâtes crème et chorizo,poivre
Pâtes crème et chorizo,4 belles poignées de penne
Pâtes crème et chorizo,80 g de chorizo
Pâtes crevettes et lait de coco,500g de pâtes
Pâtes crevettes et lait de coco,sel
Pâtes crevettes et lait de coco,1cuillère à soupe de curry
Pâtes crevettes et lait de coco,quelques tomates cerises
Pâtes crevettes et lait de coco,700g de crevettes
Pâtes crevettes et lait de coco,200ml de lait de coco
Pâtes crevettes et lait de coco,1 courgette
Pâtes poireaux chèvre,-1 poireau
Pâtes poireaux chèvre,-25 g de fromage de chèvre
Pâtes poireaux chèvre,-60 g de pâtes
Pâtes poivron et chèvre épicé,2 cuillères à soupe de fromage blanc
Pâtes poivron et chèvre épicé,Persil
Pâtes poivron et chèvre épicé,1 poivron jaune
Pâtes poivron et chèvre épicé,Curry ou safran
Pâtes poivron et chèvre épicé,"Sel, poivre"
Pâtes poivron et chèvre épicé,1 poivron vert
Pâtes poivron et chèvre épicé,1/2 oignon
Pâtes poivron et chèvre épicé,1/2 buche de chèvre
Pâtes poivron et chèvre épicé,250g de pâtes
Pâtes sauce crémeuse aux champignons,20g de fromage râpé
Pâtes sauce crémeuse aux champignons,1 cas de crème
Pâtes sauce crémeuse aux champignons,Basilic
Pâtes sauce crémeuse aux champignons,"Sel, poivre"
Pâtes sauce crémeuse aux champignons,1 noisette de beurre
Pâtes sauce crémeuse aux champignons,"nouilles, tortis, coquillettes ou tout autre type de pâtes (la quantité habituelle)"
Pâtes sauce crémeuse aux champignons,4 à 5 champignons de Paris
Pâtes sauce tomates-thon,Huile de cuisson
Pâtes sauce tomates-thon,Tomates
Pâtes sauce tomates-thon,"Assaisonnement au goût de chacun: herbes de Provence, bouquet garni, curry, poivre ..."
Pâtes sauce tomates-thon,1 conserve de concentré de tomate 70 gr
Pâtes sauce tomates-thon,Pâtes
Pâtes sauce tomates-thon,1 demi oignon
Pâtes sauce tomates-thon,1 boite de thon 80 gr
pavé de saumon et Risotto aux asperges,4 pavé de saumon
pavé de saumon et Risotto aux asperges,30g de farine
pavé de saumon et Risotto aux asperges,300 g de riz à risotto
pavé de saumon et Risotto aux asperges,1 échalote
pavé de saumon et Risotto aux asperges,un verre de blanc sec
pavé de saumon et Risotto aux asperges,poivre
pavé de saumon et Risotto aux asperges,10 cl de crème épaisse
pavé de saumon et Risotto aux asperges,sel
pavé de saumon et Risotto aux asperges,1 l bouillon de légumes
pavé de saumon et Risotto aux asperges,50 g de parmesan
pavé de saumon et Risotto aux asperges,20 g de beurre
pavé de saumon et Risotto aux asperges,500 g d'asperges vertes (une botte)
pavé de saumon et Risotto aux asperges,quelques brins de ciboulette
Pavé de saumon sauce balsamique avec riz basmati,1 c à c de miel
Pavé de saumon sauce balsamique avec riz basmati,1 pavé de saumon
Pavé de saumon sauce balsamique avec riz basmati,poivre
Pavé de saumon sauce balsamique avec riz basmati,sel
Pavé de saumon sauce balsamique avec riz basmati,75 g de riz basmati
Pavé de saumon sauce balsamique avec riz basmati,3 c à s d'huile d'olive
Pavé de saumon sauce balsamique avec riz basmati,3 c à s de vinaigre balsamique
"Penne au poulet, cheddar et haricots rouge",une boîte de haricots rouges
"Penne au poulet, cheddar et haricots rouge",sel et poivre
"Penne au poulet, cheddar et haricots rouge",2 blancs de poulet
"Penne au poulet, cheddar et haricots rouge",200g de cheddar rouge
"Penne au poulet, cheddar et haricots rouge",Crème fraîche
Petits Flans de Carottes au Micro-onde,1 c a s d'huile d'olive
Petits Flans de Carottes au Micro-onde,sel poivre
Petits Flans de Carottes au Micro-onde,2 à s de farine + 3 c à s de sauceline (ou Maïzena)
Petits Flans de Carottes au Micro-onde,2 carottes
Petits Flans de Carottes au Micro-onde,Oignons
Petits Flans de Carottes au Micro-onde,1 kub or
Petits Flans de Carottes au Micro-onde,curry
Petits Flans de Carottes au Micro-onde,1 oeufs
Petits Flans de Carottes au Micro-onde,1 yaourt nature
Picata Romana,400 g de filet de poulet émincés
Picata Romana,20 cl de crème fraiche allégée
Picata Romana,Huile d'olive
Picata Romana,200 g de lardons fumés
Picata Romana,Poivre
Picata Romana,1 chorizo fort ou doux (selon le goût)
Picata Romana,2 poivrons vert
Picata Romana,2 poivrons jaune ou orange
Picata Romana,2 oignons
Picata Romana,Ciboulette
Pita Bacon Mozzarella,1 Oignon
Pita Bacon Mozzarella,400gr de bacons
Pita Bacon Mozzarella,Sauce de votre choix
Pita Bacon Mozzarella,Salade
Pita Bacon Mozzarella,Salade
Pita Bacon Mozzarella,Piment d'espelette
Pita Bacon Mozzarella,1 boule de mozarella
Pita Bacon Mozzarella,6 Pain pita
Pizza en torsade,Mozarella râpée (vous pouvez aussi utiliser du gruyère)
Pizza en torsade,1 œuf
Pizza en torsade,2 tranches de jambon
Pizza en torsade,Concentré de tomate
Pizza en torsade,2 pates à pizza rondes
Pizza pain,une bûche de chèvre frais
Pizza pain,1 boule de mozzarella
Pizza pain,2 baguettes
Pizza pain,lardons
Pizza pain,gruyère (facultatif)
Pizza pain,sauce tomate
Pizza sans four avec des patates !,1 boule de mozzarelle
Pizza sans four avec des patates !,Tranches de jambon
Pizza sans four avec des patates !,1 ouef
Pizza sans four avec des patates !,3 champignons de paris
Pizza sans four avec des patates !,1 petit pot de concentré de tomate
Pizza sans four avec des patates !,2 pommes de terre
Pizza Tortilla,1 tortilla (galette de maïs)
Pizza Tortilla,Fromage râpé (emmental ou mozzarella)
Pizza Tortilla,Tabasco si vous aimez le piquant
Pizza Tortilla,1 Pot de sauce bolognaise avec ou sans viande
Pizza Tortilla,Garniture de votre choix!
Poêlé de légume,Sucre
Poêlé de légume,Herbe de province
Poêlé de légume,Ail
Poêlé de légume,2 Courgettes
Poêlé de légume,Sel
Poêlé de légume,1 conserve de Champignons de Paris
Poêlé de légume,1rondelle de citron
Poêlé de légume,1 conserve de chair de tomate
Poêlé de légume,1 grosse carotte ou deux petites
Poêlée d'aubergine chèvre,200gr chèvre frais
Poêlée d'aubergine chèvre,1 aubergine
Poêlée d'aubergine chèvre,400gr tomate concassée
Poêlée d'aubergine chèvre,2 ouefs
Poêlée d'émincés de poulet - poivrons - tomates.,Émincés de poulet rôti
Poêlée d'émincés de poulet - poivrons - tomates.,Ail
Poêlée d'émincés de poulet - poivrons - tomates.,1 poivron rouge
Poêlée d'émincés de poulet - poivrons - tomates.,Poivre
Poêlée d'émincés de poulet - poivrons - tomates.,Tomates cerises
Poêlée d'émincés de poulet - poivrons - tomates.,Persil
Poêlée d'émincés de poulet - poivrons - tomates.,Sel
Poêlée d'émincés de poulet - poivrons - tomates.,Piment d'Espelette
Poêlée d'émincés de poulet - poivrons - tomates.,Huile d'olive
Poêlée de carottes,4 ou 6 carottes selon leur taille
Poêlée de carottes,Poivre
Poêlée de carottes,Sel
Poêlée de carottes,Crème fraîche
Poêlée de carottes,1/2 oignon
Poêlée de carottes,Herbes de provence
Poêlée de carottes,1 boîte de lardons
Poêlée de nouilles aux légumes et poulet,gingembre en poudre
Poêlée de nouilles aux légumes et poulet,1 paquet de nouilles asiatiques (de riz ou aux œufs)
Poêlée de nouilles aux légumes et poulet,huile de sésame
Poêlée de nouilles aux légumes et poulet,sel
Poêlée de nouilles aux légumes et poulet,aiguillettes de poulet
Poêlée de nouilles aux légumes et poulet,1 bel oignon
Poêlée de nouilles aux légumes et poulet,une barquette de pois mange tout
Poêlée de nouilles aux légumes et poulet,poivre
Poêlée de nouilles aux légumes et poulet,2 carottes
Poêlée de nouilles aux légumes et poulet,sauce soja sucrée
Pôelée méditerranéenne expresse!,"basilic, ail semoule,herbes de provence"
Pôelée méditerranéenne expresse!,une tomate
Pôelée méditerranéenne expresse!,30g d'haricots vert
Pôelée méditerranéenne expresse!,un poivron rouge
Pôelée méditerranéenne expresse!,3 oignons
Pôelée méditerranéenne expresse!,20 CL de coulis de tomates
Pôelée méditerranéenne expresse!,1 Ptite aubergine
Pôelée méditerranéenne expresse!,20 g de champignon frais
Pôelée méditerranéenne expresse!,1 petite courgette
Poivrons à l'indienne,1/2 poivron vert
Poivrons à l'indienne,1 c.à.s de crème fraîche
Poivrons à l'indienne,Sel & Poivre
Poivrons à l'indienne,Curcuma
Poivrons à l'indienne,1 poivron rouge
Poivrons à l'indienne,100ml de lait de coco
Poivrons à l'indienne,1 dosette de beurre
Poivrons à l'indienne,Tabasco
Poivrons à l'indienne,Une dose de riz basmati
Poivrons à l'indienne,Curry
Poivrons aux œufs,Herbes de provences
Poivrons aux œufs,Poivre
Poivrons aux œufs,2 œufs
Poivrons aux œufs,Sel
Poivrons aux œufs,1 poivron
Poivrons grillés et marinés,1 poivron orange
Poivrons grillés et marinés,3 Cà S d'huile d'olive
Poivrons grillés et marinés,1Poivron vert
Poivrons grillés et marinés,1poivron rouge
Poivrons grillés et marinés,1 pincée de sel
Poivrons grillés et marinés,1 poivron jaune
Poivrons grillés et marinés,40 ml de jus de citron
Poivrons grillés et marinés,1 Soupçon de tabasco
Poivrons grillés et marinés,1 gousse d'ail
Poivrons-Mozza comme on les veut...,2/3 poivrons rouges
Poivrons-Mozza comme on les veut...,Huile d'olive
Poivrons-Mozza comme on les veut...,1 boule de mozzarella
Poivrons-Mozza comme on les veut...,Et au choix...
Poivrons-Mozza comme on les veut...,1 pâte feuilleté
Poivrons-Mozza comme on les veut...,200 g de pulpe de tomates
Poivrons-Mozza comme on les veut...,Poivre
Poivrons-Mozza comme on les veut...,"150 g de pâtes ou,"
Poivrons-Mozza comme on les veut...,Sel
Poivrons-Mozza comme on les veut...,Sucre
Poivrons-Mozza comme on les veut...,1 ou 2 oignons (selon la taille)
Poivrons-Mozza comme on les veut...,4 tranches de pain
Pomme de terre au micro-onde,"Du sel, du poivre"
Pomme de terre au micro-onde,Une pomme de terre (environ 100/150g)
Pomme de terre farcie,Poivre
Pomme de terre farcie,Gruyère râpé
Pomme de terre farcie,Crème liquide
Pomme de terre farcie,Sel
Pomme de terre farcie,1 grosse pomme de terre
Pomme de terre farcie,Lardons
Pomme de terre farcie façon pizza,Sauce tomate
Pomme de terre farcie façon pizza,Jambon en cube
Pomme de terre farcie façon pizza,1 grosse pomme de terre par personne
Pomme de terre farcie façon pizza,Mozzarella râpé
Pomme de terre farcie façon pizza,Sel et poivre
Pommes de terre a l'indienne,2 c.s d'huile d'olive
Pommes de terre a l'indienne,1 c.c de cumin
Pommes de terre a l'indienne,1 c.c de curcuma
Pommes de terre a l'indienne,1 c.c de curry
Pommes de terre a l'indienne,1 c.c de parmesan
Pommes de terre a l'indienne,1 c.c de paprika
Pommes de terre a l'indienne,5 pommes de terre grenailles
Pommes de terre au chorizo et à l'emmental,1 sachet d'emmental râpé
Pommes de terre au chorizo et à l'emmental,poivre
Pommes de terre au chorizo et à l'emmental,huile
Pommes de terre au chorizo et à l'emmental,1 oignon
Pommes de terre au chorizo et à l'emmental,1 kg de pommes de terre
Pommes de terre au chorizo et à l'emmental,sel
Pommes de terre au chorizo et à l'emmental,1/2 chorizo
Pommes de terre au four,2 cuil à soupe d'huile d'olive
Pommes de terre au four,1 gousses d'ail
Pommes de terre au four,"ciboulette, basilic, persil, ail, échalote, à volonté"
Pommes de terre au four,1 cuil à café de moutarde
Pommes de terre au four,1 yaourt nature
Pommes de terre au four,"1 cuil à soupe de vinaigre (ou de jus de citron),"
Pommes de terre au four,1 grosses pommes de terre par personne ou 2 moyennes lavées
Pommes de terre au four,Pour la sauce (2 personnes):
Pommes de terre au four,1 pincée de sel
Pommes de terre au four,huile d'olive
Pommes de terre farcies au four,4 oeufs
Pommes de terre farcies au four,1 paquet de lardons
Pommes de terre farcies au four,"Sel, poivre"
Pommes de terre farcies au four,Facultatif: crème fraiche
Pommes de terre farcies au four,2 grosses pommes de terre
Pommes de terre farcies au four,Gruyère râpé
Pommes de terre farcies au four,Un demi oignon
Pommes de terre farcies au four,Huile d'olive
Pommes de terre gratinées au four,1 grosse pomme de terre
Pommes de terre gratinées au four,Gruyère
Pommes de terre gratinées au four,1 c.s de crème fraîche épaisse
Pommes de terre gratinées au four,2 feuilles de basilic
"pommes de terre sautées, dorées et croustillantes",un peu d'ail semoule
"pommes de terre sautées, dorées et croustillantes","sel, poivre"
"pommes de terre sautées, dorées et croustillantes",3 Cà S d'huile d'olive
"pommes de terre sautées, dorées et croustillantes",6 Pommes de terres à chair ferme
"pommes de terre sautées, dorées et croustillantes",herbes de provences
Pommes de terres grillées,Sel & Poivre
Pommes de terres grillées,Huile
Pommes de terres grillées,10g de beurre
Pommes de terres grillées,800g de pommes de terre à chair ferme
Porc au caramel,4 tranches de rôti de porc ( déjà cuit ; rayon charcuterie)
Porc au caramel,1/2 verre de jus de citron
Porc au caramel,1 oignon
Porc au caramel,2 bonnes cuil à soupe de sauce soja
Porc au caramel,sel
Porc au caramel,poivre
Porc au caramel,2 cuil à soupe d'eau
Porc au caramel,1 cuil à soupe de sucre
Porc sauté aux nouilles chinoises,65 g d' escalopes de porc
Porc sauté aux nouilles chinoises,1/4 cuillère à soupe d'ail en poudre ou 1 gousse
Porc sauté aux nouilles chinoises,1/2 cuillère à soupe de sauce soja
Porc sauté aux nouilles chinoises,1 cuillère à café d'huile végétale
Porc sauté aux nouilles chinoises,Poivre
Porc sauté aux nouilles chinoises,50 g de nouilles chinoises (cuites)
Porc sauté aux nouilles chinoises,Sel
Porc sauté aux nouilles chinoises,25 g de poivrons émincé
Porc sauté aux nouilles chinoises,1/2 oignon
Porc sauté aux nouilles chinoises,50 g d' haricots verts en conserve
Porc sauté aux nouilles chinoises,1/4 cuillère à café de vinaigre de vin
Potatoes au micro-ondes,Huile d'olive
Potatoes au micro-ondes,6-8 pommes de terre
Potatoes au micro-ondes,10g d'ail en poudre ( facultatif )
Potatoes au micro-ondes,"Épices ( Paprika, Muscade, Piment, Poivre, Sel, Curry, Herbes de Provence, etc.. )"
Poulet à l'ananas,Ananas (frais ou en conserve)
Poulet à l'ananas,Sel
Poulet à l'ananas,Aiguillette ou escalope de poulet
Poulet à l'ananas,Miel (facultatif)
Poulet à l'ancienne,"sel, poivre"
Poulet à l'ancienne,4 filets de poulet
Poulet à l'ancienne,3 brins de persil
Poulet à l'ancienne,150 g de lardons
Poulet à l'ancienne,150 ml de crème fraîche
Poulet à l'ancienne,400 g de champignons
Poulet à l'ancienne,200 ml de vin blanc
Poulet à l'ancienne,1 cuillère à soupe d'huile
Poulet à l'ancienne,1 oignon
poulet à l'estragon de ma mamie,1 verre d’eau
poulet à l'estragon de ma mamie,1 Verre d'eau
poulet à l'estragon de ma mamie,1 bouquet d’estragon
poulet à l'estragon de ma mamie,2 cuil. à soupe d’huile de tournesol
poulet à l'estragon de ma mamie,4 cuisses de poulets coupées en deux
poulet à l'estragon de ma mamie,Une Cà S de crème épaisse ( facultatif)
poulet à l'estragon de ma mamie,1 oignon jaune
poulet à l'estragon de ma mamie,Sel & poivre
poulet à l'estragon de ma mamie,50g de champignon frais
poulet à l'estragon de ma mamie,un petit verre de vin blanc sec ( facultatif)
poulet à l'estragon de ma mamie,50 g de beurre
Poulet à la crème et aux champignons,Persil (facultatif)
Poulet à la crème et aux champignons,1 Cuisse de poulet
Poulet à la crème et aux champignons,Riz
Poulet à la crème et aux champignons,1 boîte de champignons
Poulet à la crème et aux champignons,1 pot de crème épaisse
Poulet à la crème et aux champignons,1/2 oignon
Poulet à la crème et aux champignons,Ail
Poulet à la moutarde,100g de champignons
Poulet à la moutarde,20cl de crème fraîche
Poulet à la moutarde,Huile d'olive
Poulet à la moutarde,250g de blancs de poulet
Poulet à la moutarde,2 cuillères à café de moutarde
Poulet à la moutarde,Sel & Poivre
Poulet au citron ( recette antillaise),un peu de thym
Poulet au citron ( recette antillaise),1KG de poulet
Poulet au citron ( recette antillaise),une pincée de gingembre moulu
Poulet au citron ( recette antillaise),5 oignons
Poulet au citron ( recette antillaise),sel & poivre
Poulet au citron ( recette antillaise),2Cà S d'huile d'arachide
Poulet au citron ( recette antillaise),3 citrons jaune ou verts
Poulet au citron ( recette antillaise),4 à 5 olives vertes pr la déco ( facultatif)
Poulet au citron ( recette antillaise),1 piment rouge
Poulet au citron ( recette antillaise),4 brins de persil plat
Poulet au citron ( recette antillaise),6 gousse d'ail
Poulet au citron à la chinoise facile,1 cuillère à soupe d'huile d'olive
Poulet au citron à la chinoise facile,2 suprêmes de poulet
Poulet au citron à la chinoise facile,1 tasse d'eau
Poulet au citron à la chinoise facile,Pour la sauce :
Poulet au citron à la chinoise facile,2 oignons cébette
Poulet au citron à la chinoise facile,1 cuillère à soupe de farine de maïs
Poulet au citron à la chinoise facile,le jus d'un citron
Poulet au citron à la chinoise facile,2 citrons
Poulet au citron à la chinoise facile,2 tasses de riz basmati
Poulet au citron à la chinoise facile,3 cuillères à café de sucre
Poulet au Curry,curry en poudre
Poulet au Curry,2 ou 3 blanc de poulet
Poulet au Curry,1 oignon
Poulet au Curry,1 pot de crème fraîche (ou lait de coco)
Poulet au curry (express),Huile
Poulet au curry (express),20 cl de crème fraîche liquide allégée
Poulet au curry (express),"( pr les préssés , ouvrir un bocal de sauce curry)"
Poulet au curry (express),"Sel, poivre"
Poulet au curry (express),et curcuma
Poulet au curry (express),50 G Champignons de Paris emincés (facultatif)
Poulet au curry (express),1.5 oignon jaune
Poulet au curry (express),6 blancs de poulet
Poulet au curry (express),Persil haché
Poulet au curry (express),2 à 3 c à c de curry en poudre
Poulet au curry (express),- un soupçon de noix de coco râpé ( facultatif)
Poulet au curry (Facile),- 15 cl de crème liquide
Poulet au curry (Facile),- 1 oignon
Poulet au curry (Facile),- 2 blancs de poulet
Poulet au curry (Facile),- 2 càc de curry
Poulet au curry (Facile),- Huile d'olive
Poulet au curry (Facile),- sel/poivre
Poulet au curry (Facile),- 1/2 citron
Poulet au curry et ses légumes accompagné de riz,1/2 poivron rouge
Poulet au curry et ses légumes accompagné de riz,épice de curry en poudre
Poulet au curry et ses légumes accompagné de riz,1/2 courgette
Poulet au curry et ses légumes accompagné de riz,1 oignon
Poulet au curry et ses légumes accompagné de riz,10 cl de crème liquide ou crème fraiche
Poulet au curry et ses légumes accompagné de riz,1 cuillère à soupe d'ail séché prédécoupé
Poulet au curry et ses légumes accompagné de riz,1 escalope de poulet ou dinde
Poulet au curry et ses légumes accompagné de riz,50g riz
Poulet au poivron rouge et cheese naans,Sel
Poulet au poivron rouge et cheese naans,1 boîte de fromage kiri
Poulet au poivron rouge et cheese naans,150g de farine
Poulet au poivron rouge et cheese naans,POUR LES CHEESE NAANS :
Poulet au poivron rouge et cheese naans,1/2 cuillère de levure chimique
Poulet au poivron rouge et cheese naans,huile d'olive
Poulet au poivron rouge et cheese naans,1 poivron rouge
Poulet au poivron rouge et cheese naans,100g de crème fraîche épaisse
Poulet au poivron rouge et cheese naans,Assortiment d'épice au paprika
Poulet au poivron rouge et cheese naans,huile d'olive
Poulet au poivron rouge et cheese naans,POUR LE POULET :
Poulet au poivron rouge et cheese naans,1 yaourt nature
Poulet au poivron rouge et cheese naans,1 escalope de poulet
Poulet aux arachides,•2 oignons (blancs ou jaunes)
Poulet aux arachides,•2 c. à soupe d’huile d’arachide (ou de tournesol)
Poulet aux arachides,•4 c. à soupe de pâte d’arachide
Poulet aux arachides,•1 c. à soupe de concentré de tomates
Poulet aux arachides,•4 cuisses de poulet
Poulet aux arachides,"•sel fin, poivre noir du moulin"
Poulet basquaise,1 oignon
Poulet basquaise,100mL de coulis de tomate
Poulet basquaise,1 poivron
Poulet basquaise,2 escalopes de poulet
Poulet basquaise,thym
Poulet beurre de cacahuètes façon mafé,1/2 boite de tomates pelées
Poulet beurre de cacahuètes façon mafé,huile d'olive
Poulet beurre de cacahuètes façon mafé,1 gousse d'ail
